keydevid,year,announcedate,buyer_names,companyname,objectroletype,headline,deal_stage,is_spac,deal_value_musd,value_source,gvkey
311886824.0,2015,2015-09-15,Messer Hungarogáz Kft.,Air Liquide Eastern Europe S.A.,Seller,Messer Hungarogáz Kft. signed a purchase contract to acquire Air Liquide Hungary Ipari Gaztermelo Korlatolt Felelossegu Tarsasag from Air Liquide Eastern Europe S.A.,other,False,,none,
1760660964.0,2021,2021-12-05,Modon Holding PSC,International Holding Company PJSC,Seller,Al Qudra Holding PJSC (ADX:ALQUDRA) agreed to acquire Al Tamouh Investments LLC from International Holding Company PJSC (ADX:IHC).,agreement,False,,none,337385
1980977870.0,2026,2026-01-27,"Alpha AI Co.,Ltd.",,Transaction,"Alpha AI Co.,Ltd. (KOSDAQ:A043100) agreed to acquire 8.07% stake in NZW Inc. for KRW 5.5 billion.",agreement,False,,none,
1959928622.0,2025,2025-09-08,Hydreight Technologies Inc.,Hydreight Technologies Inc.,Buyer,Hydreight Technologies Inc. (TSXV:NURS) signed a letter of intent to acquire Dynamic IV Therapy Support AI Agent OF Auxano One LLC for $0.73 million.,definitive_agreement,False,0.73,for-pattern,355759
1853356974.0,2023,2023-06-13,"Global Tech Industries Group, Inc.","AI Commerce Group, LLC",Target,"Global Tech Industries Group, Inc. (OTCPK:GTII) signed a non-binding and preliminary Memorandum of Understanding to acquire AI Commerce Group, LLC from AI Commerce Holdings, LLC.",definitive_agreement,False,,none,
585863877.0,2018,2018-10-06,Merrick,,Transaction,"Merrick signed a definitive agreement to acquire AI Medical Systems, GmbH for approximately CHF 2.3 billion.",definitive_agreement,False,,none,
1862145794.0,2023,2023-11-16,AI Circle Bidco Limited,AI Circle Bidco Limited,Buyer,"AI Circle Bidco Limited agreed to acquire myPOS Payments Ltd. Barry Fishley,",agreement,False,,none,
1975700654.0,2025,2025-12-26,"Semantix, Inc.",Atos Group,Seller,"Semantix, Inc. (OTCPK:STIX.F) signed a binding agreement to acquire South American operations of Atos SE (ENXTPA:ATO).",other,False,,none,200363
706271497.0,2021,2021-03-02,"Yum! Brands, Inc.","Yum! Brands, Inc.",Buyer,"Yum! Brands, Inc. (NYSE:YUM) entered into a definitive agreement to acquire Business Unit of Kvantum, Inc.",definitive_agreement,False,,none,065417
1961479826.0,2025,2025-09-22,Keensight Capital,,Transaction,Keensight Capital and the management of DECISION FOCUS ApS signed an agreement to acquire an unknown majority stake in DECISION FOCUS ApS from VIA Equity A/S and others.,other,False,,none,
1865516306.0,2023,2023-11-20,Selvas AI Inc.,,Transaction,"Selvas AI Inc. (KOSDAQ:A108860) agreed to acquire a 32% stake in MEDIANA Co.,Ltd (KOSDAQ:A041920) from Gil Mun Jong for KRW 73.22 billion.",agreement,False,,none,
1962605827.0,2025,2025-09-30,Nextech3D.AI Corporation,Eventdex LLC,Target,Nextech3D.AI Corporation (OTCPK:NEXC.F) signed a binding letter of intent to acquire Eventdex LLC for approximately $0.70 million.,definitive_agreement,False,0.7,for-pattern,
1989193539.0,2026,2026-01-27,"Alpha AI Co.,Ltd.",,Transaction,"Alpha AI Co.,Ltd. (KOSDAQ:A043100) agreed to acquire 7.33% stake in NZW Inc. for KRW 5 billion.",agreement,False,,none,
2009931684.0,2026,2026-07-08,"The OpenAI Deployment Company, LLC",Northslope Technologies Inc.,Target,"The OpenAI Deployment Company, LLC agreed to acquire Northslope Technologies Inc.",agreement,False,,none,
1674077970.0,2021,2021-07-15,International Business Machines Corporation,"Bluetab Solutions Group, S.L.",Target,International Business Machines Corporation (NYSE:IBM) entered in an agreement to acquire Bluetab Solutions Sl.,other,False,,none,
1969892038.0,2025,2025-11-10,"Kaltura, Inc.",,Transaction,"Kaltura, Inc. (NasdaqGS:KLTR) signed a definitive agreement to acquire eSelf AI.",definitive_agreement,False,26.9,for-pattern,
1762077951.0,2021,2021-12-11,"INESA (Group) Co., Ltd.","Shanghai INESA Artificial Intelligence Innovation Institute Co., Ltd.",Target,"INESA (Group) Co., Ltd. signed an agreement to acquire 43.75% stake in Shanghai INESA Artificial Intelligence Innovation Institute Co., Ltd. from INESA Intelligent Tech Inc. (SHSE:600602).",other,False,,none,
1886541935.0,2024,2024-07-02,XMachina AI Group Inc.,,Transaction,XMachina AI Group Inc. signed a letter of intent to acquire brandXchange.Agency Ltd.,letter_of_intent,False,,none,
1832710688.0,2023,2023-04-10,"Availity, L.L.C.","Olive AI, Inc.",Seller,"Availity, L.L.C. entered into a definitive agreement to acquire the utilization management solution and business unit from Olive AI, Inc.",definitive_agreement,False,,none,
1916483434.0,2025,2025-01-12,Circus SE,Fully Ventures GmbH,Target,Circus SE (XTRA:CA1) signed a term sheet to acquire Fully Ventures GmbH.,other,False,,none,
670990197.0,2020,2020-06-03,AireHealth Inc.,"BreathResearch, Inc.",Target,AireHealth Inc. reached a merger agreement to acquire Breathresearch Inc.,other,False,,none,
1976985234.0,2025,2025-12-30,Naqi Logix Inc.,Wisear SAS,Seller,Naqi Logix Inc.agreed to acquire Wisear Assets & Liabilities SAS from Wisear SAS for $ 11.77 million.,agreement,False,11.77,for-pattern,
5034826.0,2007,2007-12-12,Asian Insulators Public Company Limited,Asian Insulators Public Company Limited,Buyer,Asian Insulators Public Co. Ltd (SET: AI) agreed to acquire a 6% stake in AI Energy Company Limited from Khun Prateep Muangklang and Khun Chonlasin Worakijjanuwat for THB 15.52 million.,agreement,False,,none,270952
3309567.0,2001,2001-01-12,Autodom Limited,Webb Construction Pty Ltd.,Target,AI Limited has signed a heads of agreement to acquire the trading assets and goodwill of Webb Construction (WA) Pty Ltd. for AUD 1.92 million.,other,False,,none,
1854784631.0,2023,2023-09-05,Jurisage Inc.,CiteRight Inc.,Target,Jurisage Inc. entered into an agreement to acquire CiteRight Inc.,agreement,False,,none,
1775171706.0,2022,2022-03-18,Consolidation et Développement Gestion SAS,Cobham Limited,Seller,Consolidation et Développement Gestion SAS alongside the management team led by Pierre Rapharel signed an exclusive agreement to acquire Chelton Telecom & Microwave SA.,other,False,,none,100794
1815037515.0,2022,2022-11-12,,,Transaction,An unknown buyer executed an agreement to acquire 3.21% stake in Lentra AI Private Limited from HDFC Bank Limited (NSEI:HDFCBANK) for approximately INR 540 million.,other,False,,none,
1880429641.0,2024,2024-05-07,RenX Enterprises Corp.,,Transaction,Safe and Green Development Corporation (NasdaqCM:SGD) entered into an agreement to acquire MyVONIA for $0.25 million.,agreement,False,0.25,for-pattern,
1967291912.0,2025,2025-10-23,Aibotics Inc.,,Transaction,Aibotics Inc. (OTCPK:AIBT) signed a letter of intent to acquire NovaCore Labs.,letter_of_intent,False,,none,
212415281.0,2011,2011-05-10,"IFC Metropol, Private Equity Arm","IFC Metropol, Private Equity Arm",Buyer,"IFC Metropol, Private Equity Arm agreed to acquire Baikal International Airport from AI Airports International Ltd. (WBAG: AIN) for $3 million.",agreement,False,3.0,for-pattern,
1941473096.0,2025,2025-04-30,SuperX AI Technology Limited,,Transaction,Junee Limited (NasdaqCM:JUNE) agreed to acquire remaining 49% stake in MindEnergy AI Technology Pte. Ltd. from Ma Chao for SGD 12.6 million.,agreement,False,,none,
1976276844.0,2025,2025-12-24,"Agent AI Co.,Ltd.","Agent AI Co.,Ltd.",Buyer,"Agent AI Co.,Ltd. (KOSDAQ:A060900) agreed to acquire 99.18% stake in Needs Games Inc. for KRW 4 billion.",agreement,False,,none,286660
2007110220.0,2026,2026-06-18,"Cha AI Healthcare Co., Ltd.","Cha AI Healthcare Co., Ltd.",Buyer,"Cha AI Healthcare Co., Ltd. (KOSE:A025620) agreed to acquire an additional 8.07% stake in Kakao Healthcare Co., Ltd. from CHA CARES Co., Ltd for KRW 15.0 billion.",agreement,False,,none,208946
2074657.0,1999,1999-09-02,,Computer Discount Depot Inc.,Target,Announced Merger/Acquisition Transaction - Target: Computer Discount Depot Inc.; Seller(s): Applied Innovations Group Inc.,letter_of_intent,False,,none,
693937504.0,2020,2020-09-24,"Executive 1 Holding Company,LLC","Y Combinator Management, LLC",Seller,"Executive 1 Holding Company signed a definitive stock purchase agreement to acquire Plasticity, Inc.",other,False,,none,
590038358.0,2018,2018-11-02,"CounterFlow AI, Inc.","CounterFlow AI, Inc.",Buyer,"CounterFlow AI, Inc. entered into an agreement to acquire Pandion Network Traffic Recording Product Line from Napatech A/S (OB:NAPA).",agreement,False,,none,
1824496079.0,2023,2023-02-02,"Standard Cognition, Corp.","Standard Cognition, Corp.",Buyer,"Standard Cognition, Corp. signed a definitive agreement to acquire GoSkip, Inc.",definitive_agreement,False,,none,
1944496234.0,2025,2025-05-21,"BMP AI Technologies, Inc.","BMP AI Technologies, Inc.",Buyer,"Neuralbase AI Ltd. (OTCPK:NBBI) entered into an Asset Purchase Agreement to acquire all right, title, and interest in and the BMP AI business from Vighnesh Dabole for £0.78 million.",other,False,,none,147411
569075269.0,2018,2018-05-31,AI Media Holdings (NMT) LLC,Nextel Holdings S.à r.l.,Target,AI Media Holdings (NMT) LLC offered to acquire 30% stake in Nextel Holdings S.à r.l. from AINMT Holding AB for $75 million.,proposal,False,75.0,for-pattern,
1909781002.0,2024,2024-05-22,Snowflake Inc.,"AI Observability Platform of Truera, Inc.",Target,"Snowflake Inc. (NYSE:SNOW) entered into a definitive agreement to acquire AI Observability Platform of Truera, Inc.",definitive_agreement,False,,none,
710088807.0,2021,2021-04-01,Hexagon AB (publ),,Transaction,Hexagon AB (publ) (OM:HEXA B) agree to acquire CADLM,other,False,,none,
1888510146.0,2024,2024-07-22,Accenture Holding GmbH & Co. KG; Accenture plc,,Transaction,Accenture Holding GmbH & Co. KG agreed to acquire CAMELOT Management Consultants AG.,agreement,False,,none,
652520938.0,2019,2019-12-11,KCS Trade Ltd; Meister Private Equity,Polaris Office Corp.,Target,"KCS Trading Co., Ltd. and Meister Private Equity signed a stock transfer agreement to acquire 24.9% stake in Infraware, Inc. (KOSDAQ:A041020) from Selvas AI Inc. (KOSDAQ:A108860) and Young Kwak for KRW 20.9 billion.",other,False,,none,274424
1825498348.0,2023,2023-02-11,Abu Dhabi Exports Office,Abu Dhabi Exports Office,Buyer,"Abu Dhabi Exports Office entered into an agreement to acquire Analytical platform, main data centre, backup data centre and national cloud platform for AED 330 million.",agreement,False,,none,
1951035309.0,2025,2025-06-27,Alset AI Ventures Inc.,Cedarcross International Technologies Inc.,Target,Alset AI Ventures Inc. (TSXV:GPUS) entered into a definitive share exchange agreement to acquire the remaining 25% stake in Cedarcross International Technologies Inc. for CAD 0.6 million.,other,False,,none,
1781307072.0,2022,2022-05-02,DZS Inc.,"Core Assets of Adaptive Spectrum and Signal Alignment, Inc.",Target,"DZS Inc. (NasdaqCM:DZSI) entered into a definitive agreement to acquire Core Assets of Adaptive Spectrum and Signal Alignment, Inc.",definitive_agreement,False,,none,
111538586.0,2010,2010-05-11,L'Air Liquide S.A.,L'Air Liquide S.A.,Buyer,L'Air Liquide SA (ENXTPA: AI) agreed to acquire Oberhausen syngas plant of OXEA GmbH.,agreement,False,,none,101202
1949705544.0,2025,2025-06-23,Femina Infrastructures Private Limited,Femina Infrastructures Private Limited,Buyer,Femina Infrastructures Private Limited agreed to acquire Zenith Commotrade Private Limited.,agreement,False,,none,
2001585376.0,2026,2026-05-20,"Wellgistics Health, Inc.","Tollo Health, Inc",Target,"Wellgistics Health, Inc. (NasdaqCM:WGRX) has entered into a binding term sheet to acquire a controlling stake in Tollo Health, Inc.",definitive_agreement,False,,none,
1684937131.0,2021,2021-10-11,Accenture plc,,Transaction,Accenture plc (NYSE:ACN) entered into an agreement to acquire BRIDGEi2i Analytics Solutions Private Limited.,agreement,False,,none,
1869025455.0,2024,2024-01-09,AI Dream (HK) Limited,Citicoil Incorporated (M) Sdn Bhd,Target,AI DREAM (HK) LIMITED agreed to acquire 80% stake in Kaiserkorp Corporation Sdn. Bhd. from BOLD APPROACH SDN BHD and Yeoh Jin Hoe for MYR420 million.,agreement,False,,none,
1872635715.0,2024,2024-02-23,,,Transaction,"An undisclosed buyer entered into a a sale and purchase agreement to acquire 51% stake in Handshake Networking Ltd from Guardforce AI Co., Limited (NasdaqCM:GFAI) for HKD 510.",other,False,,none,
1936459027.0,2025,2025-03-26,"AI,Inc.",,Transaction,"AI,Inc. (TSE:4388) signed Share Transfer Agreement to acquire Lapis Live Co., Ltd. from Takahito Araki.",other,False,,none,
1879611886.0,2024,2024-05-01,Quest Diagnostics Incorporated,Quest Diagnostics Incorporated,Buyer,Quest Diagnostics Incorporated (NYSE:DGX) agreed to acquire Select assets of PathAI Diagnostics.,agreement,False,,none,064166
1759552763.0,2021,2021-11-24,African Rainbow Capital Proprietary Limited; Ethos Private Equity,,Transaction,"African Rainbow Capital Proprietary Limited, Ethos Mid Market Fund I, Ethos Artificial Intelligence Fund I, managed by Ethos Private Equity signed an agreement to acquire Crossfin Technology Holdings.",other,False,,none,
1888821580.0,2024,2024-07-24,AI Mindbot Equity Union; Lux Fund; Proxima Alpha Fund,,Transaction,"AI Mindbot Equity, Proxima Alpha Fund and Lux Fund agreed to acquire 27.25% stake in Xcure Corp. (KOSDAQ:A070300) from Daegwang Healthcare Co., Ltd. for KRW 24.0 billion.",agreement,False,,none,
1954558866.0,2025,2025-07-24,Hold Me Ltd,,Transaction,Hold Me Ltd (OTCPK:HMEL.F) signed a letter of intent to acquire Synthetic Darwin LLC.,definitive_agreement,False,,none,
1957236975.0,2025,2025-08-18,SRx Health Solutions Inc.,Assets of Royal Uranium Inc.,Target,SRx Health Solutions Inc. (NYSEAM:SRXH) signed a non-binding Letter of Intent to acquire Assets of Royal Uranium Inc.,definitive_agreement,False,,none,
711438176.0,2021,2021-04-15,International Business Machines Corporation,myInvenio S.r.l.,Target,International Business Machines Corporation (NYSE:IBM) signed a definitive agreement to acquire myInvenio S.r.l.,definitive_agreement,False,,none,
699636335.0,2020,2020-12-28,,Stella X Public Company Limited,Seller,"Suntaree Jettananukroh agreed to acquire 25% stake in Artificial Intelligence International Co., Ltd. from Nusasiri Public Company Limited (SET:NUSA) for THB 0.5 million.",agreement,False,,none,203979
1991661917.0,2026,2026-03-16,EG Danmark A/S,Volue Technology AS,Seller,EG Danmark A/S entered into an agreement to acquire CUBIT AS from a group of shareholders.,agreement,False,,none,274340
1885831352.0,2024,2024-06-27,TPG Inc.,Altimetrik Corp.,Target,TPG Inc. (NasdaqGS:TPG) signed a definitive agreement to acquire an unknown majority stake in Altimetrik Corp.,definitive_agreement,False,,none,
642965867.0,2019,2019-10-28,Crediauto LLC,AI Causa LLC,Seller,Crediauto LLC entered into a Purchase Agreement to acquire portfolio of automotive loan receivables from AI Causa LLC for $3.3 million.,other,False,3.3,for-pattern,
1899535612.0,2024,2024-10-01,"JAPAN AI, Inc.","Socialwire Co., Ltd.",Seller,"JAPAN AI, Inc. agreed to acquire Transmart Inc. from Socialwire Co., Ltd. (TSE:3929) for ¥32.5 million.",agreement,False,,none,321012
1881598671.0,2024,2024-05-21,ARway Corporation,"Map Dynamics, LLC",Target,"ARway Corporation (CNSX:ARWY) agreed to acquire Map Dynamics, LLC from Nextech3D.AI Corporation (OTCPK:NEXC.F) for CAD 1 million.",agreement,False,,none,
1890648247.0,2024,2024-08-05,Being AI Limited,,Transaction,Being AI Limited (NZSE:BAI) agreed to acquire 50% stake in Spectrum Consulting Limited from senior management team of Spectrum for NZD 3.3 million.,agreement,False,,none,
1872063887.0,2024,2024-02-16,"AI Tech Fund; Asset Plus Fund; Benex Investment; FSN Co., Ltd.",Hyper Corporation Inc.,Target,"FSN Co., Ltd. (KOSDAQ:A214270), AI Tech Fund, Asset Plus Fund and Open Innovation Fund managed by Benex Investment agreed to acquire a 22.4% stake in Medifron DBT Co., Ltd. (KOSDAQ:A065650) from Hansung Cleantech Co., Ltd. (KOSDAQ:A066980) and T Scientific Co.,Ltd. (KOSDAQ:A057680) for KRW21.7 billion.",agreement,False,,none,275816
1672883085.0,2021,2021-06-29,Xebia Nederland B.V.,Xebia Nederland B.V.,Buyer,Xebia Nederland B.V. signed definitive agreement to acquire Oblivion B.V.,definitive_agreement,False,,none,
1930800364.0,2025,2025-02-10,"Atreides Management, LP; Baron Capital Group, Inc.; Eight Partners VC, LLC; Emmanuel Capital Management, LLC; Valor Management LLC; Vy Capital; X.AI LLC",X.AI LLC,Buyer,"A consortium of investors including X.AI Corp., Baron Capital Group, Inc., Valor Management LLC, Vy Fund Iii L.P. managed by Vy Capital, Emmanuel Capital Management, Atreides Management, LP and 8VC submitted a bid to acquire all assets of OpenAI, L.L.C. for $97.4 billion.",proposal,False,97400.0,for-pattern,
1782687019.0,2022,2022-05-12,Fobi AI Inc.,"Certain Intellectual Properties and Assets in Basket of Basket Savings, Inc.",Target,Fobi AI Inc. (TSXV:FOBI) entered into a letter of intent to acquire Certain Intellectual Properties and Assets in Basket from Grocery Shopping Labs Inc.,definitive_agreement,False,,none,
1984126970.0,2026,2026-01-26,"Fidel Technologies, Inc.",IM Corporation,Target,"Fidel Technologies, Inc. agreed to acquire an unknown majority stake in IM Co. Ltd for ¥2.36million.",agreement,False,,none,
2183847.0,2003,2003-11-03,,Autodom Limited,Seller,Announced Merger/Acquisition Transaction - Target: Australasian Copper Technologies Pty Ltd.; Seller(s): A.I. Ltd.; Transaction Size: $1.42 mm,other,False,2.0,max-fallback,247367
